,x,y
0,0.0735776349902153,0.030148493126034737
1,0.0737871378660202,0.030274800956249237
2,0.07384645193815231,0.03026835061609745
3,0.07347460836172104,0.030040308833122253
4,0.07377538084983826,0.030245862901210785
5,0.0739220455288887,0.03030489571392536
6,0.07371776551008224,0.030152296647429466
7,0.07355546206235886,0.0300363190472126
8,0.07356905192136765,0.03018205612897873
9,0.07348686456680298,0.030185747891664505
10,0.07365834712982178,0.030295051634311676
11,0.07344227284193039,0.030101990327239037
12,0.07350599765777588,0.03014972433447838
13,0.07369428873062134,0.03023560717701912
14,0.07354670763015747,0.030377764254808426
15,0.07335717976093292,0.030293745920062065
16,0.0735216736793518,0.030203498899936676
17,0.07360626757144928,0.03026551567018032
18,0.07374170422554016,0.030164863914251328
19,0.07378201931715012,0.030211180448532104
20,0.07366657257080078,0.030589472502470016
21,0.0735708549618721,0.03015296906232834
22,0.07352107018232346,0.03028867393732071
23,0.07349865138530731,0.030182689428329468
24,0.07362964004278183,0.030103519558906555
25,0.07344488054513931,0.03000861033797264
26,0.0735054686665535,0.030192386358976364
27,0.07348880171775818,0.030004695057868958
28,0.07374332845211029,0.030308140441775322
29,0.0737336128950119,0.030322572216391563
30,0.07328247278928757,0.030144838616251945
31,0.07360736280679703,0.030168183147907257
32,0.07343555986881256,0.03025652840733528
33,0.07340367883443832,0.030071448534727097
34,0.07366028428077698,0.030080324038863182
35,0.07380292564630508,0.030284199863672256
36,0.0734407901763916,0.030018605291843414
37,0.07360817492008209,0.030291620641946793
38,0.07350388169288635,0.0303662046790123
39,0.07353858649730682,0.030170345678925514
40,0.07337677478790283,0.030012041330337524
41,0.07366501539945602,0.03030560538172722
42,0.07329733669757843,0.03002173826098442
43,0.07388108968734741,0.030357887968420982
44,0.07369714230298996,0.030074579641222954
45,0.07356090098619461,0.030421210452914238
46,0.07357688993215561,0.030222108587622643
47,0.07377573847770691,0.03031686693429947
48,0.073606476187706,0.030361616984009743
49,0.07377316057682037,0.0303599014878273
50,0.07381796091794968,0.03032570518553257
51,0.07354108989238739,0.030151886865496635
52,0.07346808165311813,0.03002789057791233
53,0.07356587797403336,0.030280357226729393
54,0.07380006462335587,0.030181273818016052
55,0.0740092545747757,0.03046148642897606
56,0.07379409670829773,0.03016527369618416
57,0.07318580895662308,0.030007679015398026
58,0.0737871378660202,0.030206967145204544
59,0.07367218285799026,0.03025869093835354
60,0.07342878729104996,0.03021065890789032
61,0.07379984855651855,0.030265068635344505
62,0.0734931081533432,0.030328800901770592
63,0.073234423995018,0.03007431887090206
64,0.07386470586061478,0.03021770715713501
65,0.07384832948446274,0.03034133091568947
66,0.07339947670698166,0.030138684436678886
67,0.07368990778923035,0.030194474384188652
68,0.07343234866857529,0.030307618901133537
69,0.07336615025997162,0.03012317232787609
70,0.07366956770420074,0.030321640893816948
71,0.07347665727138519,0.03035777620971203
72,0.07380500435829163,0.030225425958633423
73,0.07365439087152481,0.030175454914569855
74,0.07345713675022125,0.030398759990930557
75,0.07358713448047638,0.030151253566145897
76,0.07377707958221436,0.03034878894686699
77,0.07349293678998947,0.030252575874328613
78,0.07389217615127563,0.030411066487431526
79,0.07352717965841293,0.029987763613462448
80,0.07374883443117142,0.03034975938498974
81,0.07347005605697632,0.03009568713605404
82,0.07356474548578262,0.03052160143852234
83,0.07355839014053345,0.030068017542362213
84,0.07355334609746933,0.03018779866397381
85,0.07394584268331528,0.03020305186510086
86,0.07374865561723709,0.03031283989548683
87,0.07351235300302505,0.03019760735332966
88,0.07406895607709885,0.030312728136777878
89,0.07368641346693039,0.030231617391109467
90,0.073491171002388,0.02997441403567791
91,0.07382360845804214,0.03023788146674633
92,0.07352223992347717,0.03021576814353466
93,0.07336325198411942,0.030351174995303154
94,0.07384108752012253,0.03028818964958191
95,0.07373110949993134,0.03012697584927082
96,0.07335079461336136,0.030285727232694626
97,0.07371547073125839,0.030094755813479424
98,0.07350875437259674,0.03022248111665249
99,0.0733039379119873,0.030251195654273033
100,0.07359020411968231,0.03032059594988823
101,0.07384832948446274,0.030338086187839508
102,0.07317037880420685,0.03022889420390129
103,0.07371547073125839,0.030088229104876518
104,0.07348749786615372,0.03008994460105896
105,0.07350091636180878,0.03039723075926304
106,0.07370445132255554,0.030254775658249855
107,0.07360612601041794,0.030430644750595093
108,0.07330397516489029,0.03018839657306671
109,0.07380709052085876,0.030235011130571365
110,0.07343693822622299,0.030076781287789345
111,0.0736585184931755,0.03025182895362377
112,0.0734795555472374,0.03019220009446144
113,0.07389532029628754,0.03010038658976555
114,0.07353399693965912,0.030482405796647072
115,0.07374007999897003,0.030402975156903267
116,0.07393930852413177,0.030513843521475792
117,0.07365682721138,0.030208347365260124
118,0.07375501096248627,0.030187053605914116
119,0.07357032597064972,0.030263502150774002
120,0.07380256801843643,0.030223673209547997
121,0.07341035455465317,0.03026171214878559
122,0.07387847453355789,0.030137455090880394
123,0.07352425158023834,0.030219124630093575
124,0.07349265366792679,0.030031992122530937
125,0.07387826591730118,0.030270326882600784
126,0.07367847114801407,0.030113475397229195
127,0.07356340438127518,0.03006540611386299
128,0.07377661764621735,0.03014073707163334
129,0.07370738685131073,0.030238032341003418
130,0.07370483875274658,0.030255334451794624
131,0.07362240552902222,0.030504632741212845
132,0.07345131039619446,0.030210845172405243
133,0.07364065200090408,0.030069246888160706
134,0.07371628284454346,0.030128952115774155
135,0.07349593937397003,0.030289458110928535
136,0.07362476736307144,0.030021028593182564
137,0.07375843822956085,0.030154945328831673
138,0.07366424053907394,0.030124664306640625
139,0.07358013838529587,0.030065853148698807
140,0.07362194359302521,0.030408233404159546
141,0.07374890148639679,0.03033129870891571
142,0.07365643978118896,0.03025067411363125
143,0.07357989251613617,0.030368776991963387
144,0.07359158247709274,0.030088750645518303
145,0.07343923300504684,0.029986310750246048
146,0.07350490242242813,0.030231542885303497
147,0.07374286651611328,0.03034934774041176
148,0.07373425364494324,0.03030351549386978
149,0.07368941605091095,0.030179183930158615
150,0.07352852076292038,0.0301655363291502
151,0.07365124672651291,0.02991601452231407
152,0.07381058484315872,0.030145099386572838
153,0.07358910888433456,0.030244668945670128
154,0.07351206988096237,0.030063429847359657
155,0.07353198528289795,0.030148865655064583
156,0.07357456535100937,0.030474426224827766
157,0.07359401881694794,0.030006447806954384
158,0.07371582090854645,0.030338533222675323
159,0.07347665727138519,0.03020264208316803
160,0.07381277531385422,0.030206482857465744
161,0.07366420328617096,0.030222369357943535
162,0.07363306730985641,0.0303295087069273
163,0.0736566111445427,0.03010881505906582
164,0.07360683381557465,0.03031914122402668
165,0.07377736270427704,0.03017478436231613
166,0.07379303872585297,0.030299711972475052
167,0.07361700385808945,0.03044060245156288
168,0.07350309938192368,0.030183473601937294
169,0.07350917905569077,0.030224978923797607
170,0.07362614572048187,0.03023221343755722
171,0.07365065068006516,0.030201150104403496
172,0.07338175922632217,0.029998429119586945
173,0.07340805977582932,0.030280133709311485
174,0.07328526675701141,0.030419867485761642
175,0.07356297969818115,0.030096620321273804
176,0.07384105026721954,0.03017258457839489
177,0.07358310371637344,0.030235085636377335
178,0.07354476302862167,0.03034483641386032
179,0.07363680750131607,0.03026711940765381
180,0.07381270080804825,0.030237359926104546
181,0.07331110537052155,0.030018307268619537
182,0.07384370267391205,0.030251381918787956
183,0.07393122464418411,0.03029792197048664
184,0.07345423847436905,0.03014923818409443
185,0.0735003873705864,0.030298519879579544
186,0.07359030842781067,0.030136261135339737
187,0.07372581213712692,0.030131598934531212
188,0.07419189065694809,0.03046003170311451
189,0.07346571236848831,0.030052056536078453
190,0.07334080338478088,0.03003874234855175
191,0.07354730367660522,0.030267566442489624
192,0.07370904088020325,0.03027920238673687
193,0.0736558735370636,0.030208645388484
194,0.07386495172977448,0.030114781111478806
195,0.07364436239004135,0.030129997059702873
196,0.07339079678058624,0.03022151067852974
197,0.07367539405822754,0.03024761565029621
198,0.07340826839208603,0.030153602361679077
199,0.073511503636837,0.030443735420703888
200,0.07385097444057465,0.030290799215435982
201,0.07367606461048126,0.030191266909241676
202,0.07325899600982666,0.03041102923452854
203,0.0737299770116806,0.03025869093835354
204,0.07367094606161118,0.030387386679649353
205,0.07378022372722626,0.03011757880449295
206,0.07338783144950867,0.030336743220686913
207,0.07382071763277054,0.030331633985042572
208,0.07358003407716751,0.03024112619459629
209,0.07358910888433456,0.030244184657931328
210,0.07366392016410828,0.03037034347653389
211,0.07355327159166336,0.03019041009247303
212,0.0737403929233551,0.03055199421942234
213,0.07371670752763748,0.030142340809106827
214,0.0736062303185463,0.03011854737997055
215,0.07373513281345367,0.030306164175271988
216,0.07383688539266586,0.030233556404709816
217,0.07354624569416046,0.030421918258070946
218,0.07371874898672104,0.030381830409169197
219,0.07375172525644302,0.030194735154509544
220,0.0736595094203949,0.030090877786278725
221,0.07371638715267181,0.03019372932612896
222,0.0732816606760025,0.030343828722834587
223,0.07348311692476273,0.03034740872681141
224,0.07360068708658218,0.03020692989230156
225,0.07362653315067291,0.03045387752354145
226,0.07365050911903381,0.02993260882794857
227,0.07350094616413116,0.030031321570277214
228,0.07388027757406235,0.03024713136255741
229,0.07347062230110168,0.03018399514257908
230,0.07356090098619461,0.03023885190486908
231,0.07357770204544067,0.030393650755286217
232,0.07337896525859833,0.03030441142618656
233,0.07374364137649536,0.030150432139635086
234,0.07362131029367447,0.03025604411959648
235,0.07344032824039459,0.030456041917204857
236,0.07364775240421295,0.030155988410115242
237,0.0738195851445198,0.030323728919029236
238,0.07379773259162903,0.03025522269308567
239,0.07333550602197647,0.029942603781819344
240,0.07333476096391678,0.030082449316978455
241,0.07369311898946762,0.030422478914260864
242,0.0735105499625206,0.03003881685435772
243,0.07371766120195389,0.03021867759525776
244,0.07342991232872009,0.030150581151247025
245,0.07353635877370834,0.030303291976451874
246,0.07381164282560349,0.03041207417845726
247,0.07348297536373138,0.03015207313001156
248,0.0735885426402092,0.030161581933498383
249,0.0734771192073822,0.03019891120493412
250,0.0734475627541542,0.030163969844579697
251,0.07369407266378403,0.03038954921066761
252,0.07335104048252106,0.030154645442962646
253,0.07337155193090439,0.030088452622294426
254,0.07363666594028473,0.030235271900892258
255,0.07356443256139755,0.0300905779004097
256,0.07342895865440369,0.030282409861683846
257,0.07362953573465347,0.030079353600740433
258,0.07359186559915543,0.030358746647834778
259,0.07367557287216187,0.030399618670344353
260,0.07373365014791489,0.03029736317694187
261,0.0738208219408989,0.03037724271416664
262,0.07363331317901611,0.030354754999279976
263,0.07350656390190125,0.030170943588018417
264,0.0736808329820633,0.030271295458078384
265,0.07355920225381851,0.03032003715634346
266,0.07367172837257385,0.0300896093249321
267,0.07380087673664093,0.030187053605914116
268,0.07367066293954849,0.03012414090335369
269,0.07341928780078888,0.030147261917591095
270,0.07344205677509308,0.03024105168879032
271,0.07364192605018616,0.030252352356910706
272,0.07382085919380188,0.03029460273683071
273,0.07355984300374985,0.03016643039882183
274,0.0735546126961708,0.030150916427373886
275,0.07342546433210373,0.030327383428812027
276,0.07355984300374985,0.030307097360491753
277,0.07339149713516235,0.0301626268774271
278,0.07323943823575974,0.03032812848687172
279,0.07344499230384827,0.030308624729514122
280,0.07346910238265991,0.030311906710267067
281,0.07372507452964783,0.030152631923556328
282,0.07353385537862778,0.03034580498933792
283,0.07368672639131546,0.030178699642419815
284,0.0736321434378624,0.030072975903749466
285,0.07369202375411987,0.030293969437479973
286,0.07358882576227188,0.030275994911789894
287,0.07361576706171036,0.02998064085841179
288,0.07374904304742813,0.030288562178611755
289,0.0739489495754242,0.030256938189268112
290,0.07352393120527267,0.030241798609495163
291,0.07376037538051605,0.03024638444185257
292,0.0737401470541954,0.030239149928092957
293,0.07354804873466492,0.030347632244229317
294,0.07371614128351212,0.03033987618982792
295,0.07371726632118225,0.030328912660479546
296,0.07342161983251572,0.03030635043978691
297,0.07350479811429977,0.030154161155223846
298,0.07335961610078812,0.03006272204220295
299,0.07355327159166336,0.030256006866693497
300,0.07379123568534851,0.03026808798313141
301,0.07347951829433441,0.03031817264854908
302,0.07366883009672165,0.03013588860630989
303,0.07383643090724945,0.030555574223399162
304,0.07376556843519211,0.030078459531068802
305,0.07374438643455505,0.030086662620306015
306,0.0736810490489006,0.030042434111237526
307,0.07345780730247498,0.03051115944981575
308,0.07350476086139679,0.030137157067656517
309,0.07359948754310608,0.030346626415848732
310,0.0734604150056839,0.03023941069841385
311,0.07371482998132706,0.0301166083663702
312,0.07355944812297821,0.030408382415771484
313,0.07369901984930038,0.03017638809978962
314,0.07360591739416122,0.030257573351264
315,0.07379501312971115,0.030316084623336792
316,0.07349134236574173,0.030162664130330086
317,0.0732780247926712,0.03031485341489315
318,0.07382943481206894,0.030392084270715714
319,0.07385093718767166,0.030303366482257843
320,0.0735064223408699,0.030163634568452835
321,0.07353156059980392,0.03017291985452175
322,0.07332833856344223,0.0302873682230711
323,0.07339425384998322,0.030358783900737762
324,0.07379162311553955,0.03013913333415985
325,0.07369591295719147,0.030492549762129784
326,0.07338186353445053,0.030209390446543694
327,0.07362204790115356,0.030255259945988655
328,0.07374025136232376,0.030435902997851372
329,0.07322973012924194,0.030006447806954384
330,0.0738152414560318,0.03047073446214199
331,0.07339358329772949,0.0300646610558033
332,0.07353219389915466,0.030332529917359352
333,0.07391329109668732,0.03025328367948532
334,0.07372239232063293,0.030233779922127724
335,0.07347976416349411,0.030242282897233963
336,0.07390068471431732,0.03017631359398365
337,0.07344107329845428,0.030494600534439087
338,0.07358106225728989,0.03030642494559288
339,0.07364566624164581,0.030100833624601364
340,0.07390661537647247,0.030216066166758537
341,0.0734565332531929,0.030129026621580124
342,0.07390163838863373,0.03012786991894245
343,0.07353678345680237,0.030318433418869972
344,0.0735187754034996,0.030202865600585938
345,0.07347623258829117,0.030220765620470047
346,0.07354900240898132,0.030263762921094894
347,0.07351379841566086,0.030171576887369156
348,0.07362303882837296,0.03012898936867714
349,0.07360506802797318,0.030121419578790665
350,0.07353661209344864,0.030134210363030434
351,0.07358080893754959,0.030148716643452644
352,0.0737762302160263,0.030292365700006485
353,0.07362314313650131,0.030377764254808426
354,0.07347312569618225,0.030243663117289543
355,0.073673315346241,0.030285019427537918
356,0.07376006245613098,0.030106129124760628
357,0.0737251415848732,0.030302099883556366
358,0.07357075065374374,0.03034367971122265
359,0.07335439324378967,0.03032425045967102
360,0.07359479367733002,0.030171874910593033
361,0.07364489138126373,0.03021584264934063
362,0.07354458421468735,0.02999969758093357
363,0.07407714426517487,0.030475245788693428
364,0.07359126210212708,0.030463164672255516
365,0.07342542707920074,0.03028114140033722
366,0.07340449094772339,0.030136000365018845
367,0.0736558735370636,0.030141556635499
368,0.07343916594982147,0.030205363407731056
369,0.07361213117837906,0.03017687238752842
370,0.07360298186540604,0.03016471490263939
371,0.07338401675224304,0.030312130227684975
372,0.07374300807714462,0.03007599711418152
373,0.07374007999897003,0.030474649742245674
374,0.07369520515203476,0.030242878943681717
375,0.07366162538528442,0.03028859943151474
376,0.07360135763883591,0.030160948634147644
377,0.07351235300302505,0.030395105481147766
378,0.07354193925857544,0.030075550079345703
379,0.07373340427875519,0.03030303120613098
380,0.07343976199626923,0.030097700655460358
381,0.07351139932870865,0.03011295385658741
382,0.07369855791330338,0.030287479981780052
383,0.07354691624641418,0.0299613606184721
384,0.07366078346967697,0.030184516683220863
385,0.07376550137996674,0.030469242483377457
386,0.07320723682641983,0.030297735705971718
387,0.07354667037725449,0.03014826960861683
388,0.07381150126457214,0.030304187908768654
389,0.0735541582107544,0.030214648693799973
390,0.07331506162881851,0.03028942085802555
391,0.07385125756263733,0.030430644750595093
392,0.07339707762002945,0.030246833339333534
393,0.07367748022079468,0.030191155150532722
394,0.07362448424100876,0.030492959544062614
395,0.0736531913280487,0.030290650203824043
396,0.07337088137865067,0.030118323862552643
397,0.07371790707111359,0.03018481656908989
398,0.07338542491197586,0.03019413910806179
399,0.07356608659029007,0.030125074088573456
400,0.07355069369077682,0.030329061672091484
401,0.07351306080818176,0.030354345217347145
402,0.07395470142364502,0.030331671237945557
403,0.07364941388368607,0.030177954584360123
404,0.07335051149129868,0.030397791415452957
405,0.07367055863142014,0.030306313186883926
406,0.07353328913450241,0.030125074088573456
407,0.07350613921880722,0.030206482857465744
408,0.07349537312984467,0.030196189880371094
409,0.0736079290509224,0.03045734576880932
410,0.0734475627541542,0.03009967692196369
411,0.07362092286348343,0.030439743772149086
412,0.07367963343858719,0.03028244711458683
413,0.07360432296991348,0.03032432496547699
414,0.07359447330236435,0.030296169221401215
415,0.07371606677770615,0.030501127243041992
416,0.07355747371912003,0.030152296647429466
417,0.07356220483779907,0.030269654467701912
418,0.07377312332391739,0.03025992214679718
419,0.07370226830244064,0.03008248656988144
420,0.07354684919118881,0.030317388474941254
421,0.0736788883805275,0.030268797650933266
422,0.07330348342657089,0.030127720907330513
423,0.07351161539554596,0.030096732079982758
424,0.07379452139139175,0.030224382877349854
425,0.07337959855794907,0.030000556260347366
426,0.07371405512094498,0.030163222923874855
427,0.07363006472587585,0.030256230384111404
428,0.07363691180944443,0.030196301639080048
429,0.07346458733081818,0.030240418389439583
430,0.07367818802595139,0.030223673209547997
431,0.0733480378985405,0.030082225799560547
432,0.07373905181884766,0.030408494174480438
433,0.07358995825052261,0.030067717656493187
434,0.07363172620534897,0.030309706926345825
435,0.07355570793151855,0.030270997434854507
436,0.07351584732532501,0.030074244365096092
437,0.07354744523763657,0.030168704688549042
438,0.0732915848493576,0.030185487121343613
439,0.07362021505832672,0.03036751039326191
440,0.07349558174610138,0.030218640342354774
441,0.07360255718231201,0.030186083167791367
442,0.07388825714588165,0.030273346230387688
443,0.07378318905830383,0.030180899426341057
444,0.07351687550544739,0.030014464631676674
445,0.07371801137924194,0.030241984874010086
446,0.07362261414527893,0.030173515900969505
447,0.07361424714326859,0.030094344168901443
448,0.07353717088699341,0.030486397445201874
449,0.07346229255199432,0.030119294300675392
450,0.07368450611829758,0.03034036047756672
451,0.07365643978118896,0.030306313186883926
452,0.07358653098344803,0.030165236443281174
